LANG,TEXT
Cherokee,"ᎾᏍᎩ ᎢᏳᏍᏗ ᎠᏂ ᎤᏂᎷᏥᎸ, ᏄᎵᏍᏛᏉ ᎤᎩᏨᏛ ᏗᎫᎪᏙᏗᏱ ᎦᏍᎩᎸ ᎠᎩᏅᎩ, ᎠᎴ ᎠᎩᏁᏨᎩ ᎾᏍᎩ ᎠᏍᎦᏯ ᏩᏥᏯᏅᏗᏱ.
"
Cherokee,"ᎿᏉ ᏧᏗᏱ ᎠᏂᏂ ᎠᎾᎵᏒᎭ ᏙᏦᏓᎸ ᏩᏂᎶᏒᎭ.
"
Cherokee,"Ꭷ, ᎤᎬᏫᏳᎯ ᎠᎵᏍᏆᏗᏍᎩ ᏂᎨᏒᎾ ᎨᏒ ᎡᎯ, ᎠᏲᎱᏍᎩ ᏂᎨᏒᎾ, ᎠᎪᏩᏛᏗ ᏂᎨᏒᎾ, ᎤᏩᏒᎯ ᎠᎦᏔᎿᎢ ᎤᏁᎳᏅᎯ, ᎦᎸᏉᏗᏳ ᎨᏎᏍᏗ ᎠᎴ ᎦᎸᏉᏙᏗ ᎨᏎᏍᏗ ᏂᎪᎯᎸ ᎠᎴ ᏂᎪᎯᎸᎢ; ᎡᎺᏅ.
"
Cherokee,"ᎠᏎᏃ ᎠᏫᏒᎯ ᏥᎨᏐᎢ, ᏗᏛᏍᎪᎢ, ᎠᎴ ᎤᏟ ᎡᏉᎯᏳ ᏂᎦᎵᏍᏗᏍᎪ ᎡᏍᎦᏉ ᏂᎦᎥ ᎤᏰᎿᎥᎢ, ᎠᎴ ᏤᏉᎯᏳ ᏓᏱᏢᏍᎪᎢ; ᎠᎴ ᏥᏍᏆ ᎤᏜᏅᏛ ᎠᏂᏃᎯᎵᏙᎯ ᏰᎵᏉ ᎤᏓᏩᏗᏍᏛ ᎭᏫᏂᏗᏢ ᎠᎾᎭᏗᏍᎪᎢ.
"
Cherokee,"ᏌᏉᎯᏳᏰᏃ ᎡᎮ ᎤᏪᏥ ᎠᎨᏳᏣ ᏔᎳᏚ ᎢᏴᏛ ᎢᏳᏕᏘᏴᏛ, ᎠᎴ ᎾᏍᎩ ᎠᏲᎱᏍᎨᎢ.  ᎠᎢᏒᏃ ᎤᏂᏣᏘ ᏴᏫ ᎬᏩᏓᏡᏩᏍᏗᏕᎨᎢ.
"
Cherokee,"ᎤᎾᏓᏙᎵᏍᏓᏁᎸᏃ ᏥᎷᏏᎵᎻ ᏔᎵᏁ ᏫᎤᏂᎶᏎ ᎤᏣᏘ ᎠᎾᎵᎮᎵᎨᎢ;
"
Cherokee,"ᎠᎴ ᎾᏍᎩ ᏥᏄᏍᏛ ᏥᏫᏨᏲᏪᎳᏁᎸᎩ, ᏞᏍᏗᏉ ᎾᎿ ᏫᏥᎷᏨᎭ, ᎤᏲ ᏱᎬᏆᏓᏅᏓᏗᏍᏔᏁᏍᏗ ᎾᏍᎦ Ꮎ ᎤᎵᎮᎵᏍᏗ ᎬᏆᏓᏅᏓᏗᏍᏙᏗ ᏥᎩ, ᎠᏇᎵᏒᎩ; ᏂᏥᎥᏉ ᎢᏨᏲᎢᏳᎭ ᎾᏍᎩ ᏄᏍᏛ ᎠᏆᎵᎮᎵᏍᏗᏍᎬ ᎾᏍᏉ ᎾᏍᎩ ᏂᎯ ᏂᏥᎥ ᎢᏣᎵᎮᎵᏍᏗᏍᎬᎢ.
"
Cherokee,"ᎾᏍᎩᏃ ᏂᎦᏛ ᏚᏃᎮᎮᎸ, ᏦᏈ ᏚᏅᏎᎢ.
"
Cherokee,"ᏳᏰᏃ ᎾᏍᎩ ᎯᎠ ᏧᏓᎴᏅᏛ ᎣᏤᎭ ᎠᎴ ᏱᎧᏁᏉᎦ, ᎾᏍᎩ ᏱᏂᎬᏂᏌ ᎥᏝ ᎢᏥᏍᎦᏃᎸ ᎠᎴ ᏂᏥᏁᏉᏣᏛᎾ ᏱᎦᎩ ᎠᎦᏙᎥᎯᏍᏗ ᎨᏒ ᏥᏌ ᎦᎶᏁᏛ ᎤᎬᏫᏳᎯ ᎢᎦᏤᎵᎦ.
"
Cherokee,"ᎤᏙᎯᏳᎯᏯ ᎯᎠ ᏂᏤᏪᏎᎭ, ᎪᎯ ᏣᏁᎭ ᎥᏝ ᏴᏛᏂᎶᏐᏂ ᎬᏂ ᎾᏍᎩ ᎯᎠ  ᏂᎦᏗᏳ ᏂᎦᎵᏍᏔᏅᎭ.
"
Cherokee,"ᎿᏉᏃ ᏥᏌ ᎯᎠ ᏂᏚᏪᏎᎸᎩ; ᎤᏙᎯᏳᎯᏯ ᎤᏙᎯᏳᎯᏯ ᎯᎠ ᏂᏨᏪ ᏎᎭ; ᎢᏳᏃ ᏂᏥᎬᎾ ᏴᏫ ᎤᏪᏥ ᎤᏫᏯ, ᎠᎴ ᎤᎩᎬ ᎢᏣᏗᏔᎲ ᏱᎩ, ᎥᏝ ᎬᏂᏛ ᏱᏥᏯᎠ.
"
Cherokee,"ᎠᏴ ᏉᎳ ᎠᏆᏓᏲᎵᏍᏗ ᎨᏒ ᎠᏋᏒ ᎠᏉᏰᏂ ᎠᏋᏔᏅᎯ ᎠᏉᏪᎳᏅᎯ, ᎾᏍᎩ ᏗᎪᎵᏍᏙᏗ ᏥᎩ ᏂᎦᏛ ᎪᏪᎵ; ᎾᏍᎩᏯ ᏂᎬᏁᎰ ᎪᏪᎵᏍᎪᎢ.
"
Cherokee,"ᎠᏏᏴᏫᏃ ᎾᏍᎩ ᎤᏂᏣᏘ ᎨᏒᎨᎳ ᎤᏁᏨ ᎯᎠ ᏄᏪᏎᎢ, ᏔᏕᏲᎲᏍᎩ, ᎬᏯᏘᏃᎯᏏ ᎠᏇᏥ, ᎤᏩᎨᏫ ᎠᏓᏅᏙ ᎤᏪᎢ;
"
Cherokee,"ᎿᏉᏃ ᏈᏓ ᎤᏁᏨ ᎯᎠ ᏄᏪᏎᎸᎩ; ᎬᏂᏳᏉ ᎠᏴ ᏂᎦᏗᏳ ᏙᎩᏲᏐᏅ ᎠᎴ ᎢᏨᏍᏓᏩᏕᏅ; ᎦᏙᏃ ᎠᏴ ᏓᏲᏥᏩᏛᎯ?
"
Cherokee,"ᏂᎦᏛᏃ ᎤᏮᏕᏦᏁ ᎠᎴ ᏚᎴᏁ ᎤᏍᏓᏩᏛᏎᎢ.
"
Cherokee,"ᎿᏉᏃ ᎠᏂᏧᏏ ᎯᎠ ᏂᏚᎾᏓᏪᏎᎸᎩ, ᎭᏢ ᏮᏓᎦᎶᏏ, ᎦᏰᏗᏩᏛᏗ ᏂᎨᏒᎾ ᎢᎨᏎᏍᏗ?  ᏧᎾᏓᎴᏅᏛᏍᎪ ᏴᏫ ᏓᏁᏩᏗᏒ ᎤᎾᏗᎦᎴᏲᏨᎯ ᏙᏛᏩᏛᎮᏏ, ᎠᎴ ᏫᏙᏓᎨᏲᏂ ᏧᎾᏓᎴᏅᏛ ᏴᏫ?
"
Cherokee,"ᎨᎦᏓᏴᎡᎸᏃ, ᎤᏂᎪᏁᎶᎯᏎᎴᏉ ᎠᏍᎦᏯ ᎦᏁᎳ,
"
Cherokee,"ᏌᏩᏂᏃ ᏁᏨ ᎯᎠ ᏄᏪᎡᎢ; ᏂᎯ ᎡᏍᏗᏔᏲᏏ ᎤᎬᏫᏳᎯ ᎠᎩᏙᎵᏍᏗᏱ, ᎾᏍᎩᏃ ᏞᏍᏗ ᏌᏉᎤᏅ ᎯᎠ ᏥᏍᏗᏁᎩ ᏯᎩᎷᏤᎴᏍᏗ.
"
Cherokee,"ᎾᏍᎩ ᎤᏩᏒᎯ ᎠᎦᏔᎾᎢ ᏥᎩ ᎤᏁᎳᏅᎯ ᎢᎩᏍᏕᎵᏍᎩ, ᎦᎸᏉᏙᏗ ᎨᏎᏍᏗ, ᎠᎴ ᎦᎸᏉᏗᏳ, ᎦᎸᏉᏙᏗ ᎨᏎᏍᏗ, ᎠᎴ ᎦᎸᏉᏗᏳ ᎨᏎᏍᏗ, ᏄᎬᏫᏳᏌᏕᎩ ᎨᏎᏍᏗ, ᎠᎴ ᎤᎵᏂᎩᏗᏳ ᎨᏎᏍᏗ, ᎪᎯ ᎨᏒ ᎠᎴ ᎤᎵᏍᏆᏗᏍᏗ ᏂᎨᏒᎾ.  ᎡᎺᏅ.
"
Cherokee,"ᎠᎴ ᎾᏍᎩ ᎠᏰᎸ ᏤᎯ ᎾᏍᎩ ᎡᏍᎦ ᎢᏴᏛ ᎢᏗᎦᎸᏉᏗ ᎢᎩᏰᎸᏒ, ᎾᏍᎩ ᎤᏟ ᎢᏗᎦᎸᏉᏗ ᏂᏕᏛᏁᎰᎢ; ᎠᎴ ᏄᏬᏚᏒᎾ ᎨᏒ ᏂᎦᏛᏅᎢ ᎾᏍᎩ ᎤᏟ ᎤᏬᏚᎯᏳ ᏂᎦᎵᏍᏗᏍᎪᎢ;
"
Cherokee,"ᎾᎯᏳᏃ ᎤᏃᏢᏁ ᏩᎦ ᎠᎩᎾ, ᎾᏍᎩᏃ ᏗᏟᎶᏍᏔᏅᎯ ᎠᏥᎸ-ᎨᎳᏍᏗ ᎤᏂᏲᎮᎴᎢ, ᎠᎴ ᎤᎾᎵᎮᎵᏤᎴ ᎤᏅᏒ ᏧᏃᏰᏂ ᏧᏅᏔᏅᎯ ᎤᏃᏢᏅᎯ.
"
Cherokee,"ᏚᏓᏅᎡᎸᎩᏃ, ᎠᎴ ᎦᏚᎲ ᎤᏄᎪᏨᎩ, ᏇᏗᏂᏱ ᏭᎷᏨᎩ, ᎠᎴ ᎾᎿ ᎤᏒᎸᎩ.
"
Chinantec,"Jo̱guɨ mɨ́ɨˈ˜naˈ Fidiéeˇ uii˜ quiéˉ jnea˜ cajo̱, e nicuǿˈrˉ jnea˜ e ñiˋbaa e˜ júuˆ niguiaaˉ jee˜ dseaˋ e jaˋ ˈgóˈˋo e laco̱ˈ nilɨñiˊ dseaˋ júuˆ quiáˈˉ Dseaˋ Jmáangˉ e quiáˈˉ jial laangˋ dseaˋ jee˜ dseeˉ quiáˈrˉ e jaˋ mɨˊ calɨñirˊ lamɨ˜ jéengˊguɨ.
"
Chinantec,"Dsʉco̱ˈ Fidiéeˇ jaˋ cacuøˈrˊ jneaa˜aaˈ, dseaˋ lɨ́ɨˊnaaˈ dseaˋ quiáˈˉ Dseaˋ Jmáangˉ, Jmɨguíˋ quiáˈrˉ e laco̱ˈ nijmóˆnaaˈ ˈgóˈˋnaaˈ, co̱ˈ cacuøˈrˊ jneaa˜aaˈ Jmɨguíˋ quiáˈrˉ e ˈgøngˈˊ e laco̱ˈ quɨ́ɨˈ˜naaˈ jmɨɨ˜ jo̱guɨ e nijmiˈneáangˋ rúˈˋnaaˈ jo̱guɨ e lajangˈˉ ɨˊ dsiˋnaaˈ røøˋ có̱o̱ˈ˜ jaléˈˋ e jmooˉnaaˈ.
"
Chinantec,"Jo̱ dsʉˈ jneaa˜aaˈ, dseaˋ seengˋ ñifɨ́bˉ nɨlɨ́ɨˊnaaˈ, jo̱guɨ fɨˊ jo̱b cajo̱ nijáaˊtu̱ Fíiˋnaaˈ Dseaˋ Jmáangˉ i̱ nɨsɨjeengˇnaaˈ do i̱ nɨcaleáangˋ jneaa˜aaˈ jee˜ dseeˉ quíˉiiˈ.
"
Chinantec,"Jo̱ Fidiéeˇbingˈ dseángˈˉ i̱ nɨñiˊ jialco̱ˈ jí̱i̱ˈ˜ ɨˊ dsíiˊ lajaangˋ lajaangˋ dseaˋ, jo̱guɨ nɨñiˊbre guiʉ́ˉ cajo̱ e˜ jmɨˈeeˇ mɨˊ e Jmɨguíˋ quiáˈrˉ do. Co̱ˈ e Jmɨguíˋ do mɨˊ jmɨˈeeˇ uii˜ quiáˈˉ lajaléngˈˋ dseaˋ quiáˈˉ Fidiéeˇ lɨ́ˈˆ jialco̱ˈ la iing˜ dseaˋ do ˈñiaˈrˊ e nilíˋ.
"
Chinantec,"Jo̱ lalab cañíiˋ dseaˋ do quiáˈˉ i̱ dseaˋ quiáˈrˉ do: —¿Su o̱ˈguɨ ˈnʉ́ˈˋ mɨˊ ngámˈˋbɨˈ lají̱i̱ˈ˜ e júuˆ la cajo̱? ¿Su jaˋ mɨˊ ñíˆnaˈ e jí̱i̱ˈ˜ co̱o̱ˋ e jáaˊ fɨˊ caluuˇ cuǿøngˋ seaˋ líˋ jméˉ e nisó̱ˈˋ dseaˋ fɨˊ gaˋ jo̱ e nijmɨˈlɨngˈˆ yaaiñ˜ fɨˊ quiniˇ Fidiéeˇ?
"
Chinantec,"Dseángˈˉ e jáˈˉbaˈ fɨ́ɨˉɨ ˈnʉˋ e doñiˊ i̱i̱ˋ i̱ nijíngˈˉ e nisɨ́ˈˋ e móˈˋ la: “¡Jéengˈ˜ ˈnʉˋ fɨˊ na jo̱ güɨteángˈˊ uøˈˊ fɨˊ ˈnɨˈˋ jmɨñíˈˆ!”, jo̱ song co̱o̱ˋbaˈ ɨˊ dsíirˊ jo̱guɨ jáˈˉ lɨ́ɨiñˋ e lají̱i̱ˈ˜ e nɨcaféˈrˋ do dseángˈˉ nilɨtib˜, jo̱baˈ lajo̱b nilíˋ jóng.
"
Chinantec,"Jo̱ mɨ˜ cangɨ́ˋguɨ jmiguiʉˊ ji̱i̱ˋ lajo̱, jo̱ ie˜ jo̱ cangɨˊ jaangˋ dseaˋ i̱ siiˋ Juan i̱ seáangˋ dseaˋ jmɨɨˋ fɨˊ ni˜ guóoˈ˜ uǿˆ quiʉ̱́ˋ fɨˊ lɨ˜ se̱ˈˊ Judea,
"
Chinantec,"Jo̱ dsʉˈ i̱ dseaˋ Israel do jaˋ calɨˈiiñ˜ cangáiñˈˋ, jo̱guɨ lajo̱bɨ lɨ́ɨiñˊ cartɨˊ jmɨɨ˜ na, co̱ˈ mɨ˜ ɨrˊ e júuˆ tɨguaˇ e yʉ́ʉˈ˜ do, lɨ́ɨˊ lafaˈ seaˋ co̱o̱ˋ ˈmɨˈˊ e jnɨˊ fɨˊ moguir˜ e laco̱ˈ jaˋ ningáiñˈˋ e júuˆ jo̱, co̱ˈ jaˋ mɨˊ cajé̱ˈˉbɨ e ˈmɨˈˊ do quiáˈrˉ, co̱ˈ jí̱i̱ˈ˜ laˈeáangˊ có̱o̱ˈ˜ Fíiˋnaaˈ Dseaˋ Jmáamˉbaˈ cuǿøngˋ nijé̱ˈˉ e ˈmɨˈˊ jo̱.
"
Chinantec,"Jo̱ cajíngˈˉguɨ Jesús e júuˆ la: —Jo̱ song ˈñiaˈˊbɨ dseata˜ Davíˈˆ sɨ́ˈrˋ Dseaˋ Jmáangˉ Fíiˋi, jo̱baˈ ¿jial cuǿøngˋ e Dseaˋ Jmáangˉ lɨ́ɨiñˊ dseaˋ sɨju̱ˇ dseata˜ Davíˈˆ jóng? Jo̱ lajaléngˈˋ i̱ dseaˋ fɨ́ɨngˊ i̱ teáangˉ núuˋ do eáamˊ iáangˋ dsíirˊ e núurˋ jaléˈˋ júuˆ e féˈˋ Jesús.
"
Chinantec,"Jo̱guɨ e cuaiñ˜ quiáˈˉ e fɨng jí̱ˈˊtu̱ jaléngˈˋ ˈlɨɨ˜ do, ¿su jaˋ mɨˊ caˈíˋ ˈnʉ́ˈˋ jaléˈˋ e to̱o̱˜ fɨˊ ni˜ jiˋ quiáˈˉ Moi˜ jial mɨ˜ caféngˈˊ Fidiéeˇ írˋ catɨˊ lɨ˜ siˈˊ co̱o̱ˋ ˈmató̱o̱ˊ e iaˋ jɨˋ? Jo̱ lalab casɨ́ˈˉreiñˈ do ie˜ jo̱: “Jneab˜ lɨ́ɨnˊn Fidiéeˇ i̱ jmiféngˈˊ Abraham có̱o̱ˈ˜guɨ Isáaˊ jo̱guɨ Jacóoˆ cajo̱.”
"
Chinantec,"Co̱ˈ jneaˈˆ jaˋ jmáangˈ˜naaˈ ta˜ jaléˈˋ e quɨ́ˈˉ tɨ́ɨngˋ dseaˋ jmɨgüíˋ jmáiñˈˋ ta˜ mɨ˜ ˈníˈˋ níingˉ rúiñˈˋ. Co̱ˈ jneaˈˆ jmáangˈ˜naaˈ ta˜ bíˋ ˈgøngˈˊ quiáˈˉ Fidiéeˇ, co̱ˈ e jo̱baˈ quɨ́ɨˈ˜ jmɨɨ˜ niˈíingˉ jaléˈˋ e jnɨ́ɨngˊ quiáˈˉ júuˆ quiáˈˉ dseaˋ do, jo̱guɨ có̱o̱ˈ˜ e bíˋ ˈgøngˈˊ dobaˈ niˈíing˜naaˈ jaléˈˋ e ˈnɨ́ɨngˋ júuˆ quiáˈˉ Fidiéeˇ,
"
Chinantec,"Jo̱ jneabˈˆ dseaˋ lafaˈ nɨcajníˆnaaˈ jee˜ ˈnʉ́ˈˋ uíiˈ˜ e nɨcaguiáˉnaaˈ júuˆ quiáˈˉ Dseaˋ Jmáangˉ, jo̱baˈ ɨˊ dsiˋnaaˈ e o̱ˈ ˈleáangˉ song lɨɨng˜go̱ e mɨ́ɨˈ˜naaˈ ˈnʉ́ˈˋ e nijmɨcó̱o̱ˈ˜naˈ jneaˈˆ có̱o̱ˈ˜ jaléˈˋ e ˈnéˉnaaˈ.
"
Chinantec,"Jo̱ mɨ˜ calɨlíˈˆ i̱ Juan do e ɨˊ dsíiˊ i̱ dseaˋ do lajo̱, jo̱baˈ casɨ́ˈˉreiñˈ jo̱ cajíñˈˉ: —E jáˈˉ, jnea˜ seáanˊn ˈnʉ́ˈˋ jmɨɨˋ có̱o̱ˈ˜ layaang˜ jmɨɨˋ, jo̱ dsʉˈ nabɨ nijáaˊ jaangˋguɨ dseaˋ i̱ niseángˉ ˈnʉ́ˈˋ jmɨɨˋ có̱o̱ˈ˜ Jmɨguíˋ quiáˈˉ Fidiéeˇ jo̱guɨ có̱o̱ˈ˜ jɨˋ. Jo̱ i̱ dseaˋ íˋ ˈgøngˈˊguɨr laco̱ˈ jnea˜ e jí̱i̱ˈ˜ jnea˜ jaˋ catɨ́ɨnˉn faˈ nisɨ́ɨˈ˜ɨ capíˈˆ ñiˊ ˈñʉ́ʉˊ lomɨɨrˉ. Co̱ˈ jnea˜ nɨcaseánˉn jaléngˈˋ ˈnʉ́ˈˋ jmɨɨˋ có̱o̱ˈ˜ layaang˜ jmɨɨˋ e laco̱ˈ cuøˊ li˜ e nɨcaquɨ́ˈˉ jíngˈˋ yaang˜naˈ fɨˊ quiniˇ Fidiéeˇ; dsʉˈ írˋ mɨ˜ nigüéeiñˉ niseáiñˉ ˈnʉ́ˈˋ jmɨɨˋ có̱o̱ˈ˜ Jmɨguíˋ quiáˈˉ Fidiéeˇ e laco̱ˈ cuøˊ li˜ e nɨcangɨ́ɨngˋnaˈ Jmɨguíˋ quiáˈˉ dseaˋ do.
"
Chinantec,"Jo̱ fɨˊ jo̱b nɨguiiñ˜ lana e sɨjeeiñˇ e Tiquiáˈrˆ Fidiéeˇ nijméˉ e nijmɨˈgóˋ jaléngˈˋ dseaˋ i̱ ˈníˈˋ níiˉ quiáˈrˉ jo̱guɨ e nisíˈˋ jaléngˈˋ dseaˋ do uǿˉ jnir˜ fɨˊ quiniñˈ˜ e laco̱ˈ nijmiféngˈˊneiñˈ.
"
Chinantec,"Jo̱baˈ ie˜ jo̱, jaˋ güɨlɨgøøngˋnaˈ mɨ˜ nisɨ́ˈˋ dseaˋ ˈnʉ́ˈˋ lala: “Jǿøˉnaˈ, e dob táangˋ i̱ dseaˋ i̱ sɨjeengˇnaˈ do fɨˊ ni˜ guóoˈ˜ uǿˉ quiʉ̱́ˋ”, jo̱ dsʉˈ jaˋ güɨlíingˉnaˈ faˈ e nigüɨˈnéngˈˊnaˈr; o̱si nisɨ́ˈˋbɨ dseaˋ ˈnʉ́ˈˋ lala é: “E lab sɨˈmaangˇ i̱ dseaˋ íˋ”, jo̱ dsʉˈ jaˋ jáˈˉ güɨlíingˋnaˈ e jo̱.
"
Chinantec,"Jo̱ Azor calɨsíˋ tiquiáˈˆ Sadoc jo̱ Sadoc calɨsíˋ tiquiáˈˆ Aquim jo̱ Aquim calɨsíˋ tiquiáˈˆ Eliud.
"
Chinantec,"Jo̱baˈ dseángˈˉ lajɨɨmˋ dseaˋ cangogáˋ dsíirˊ ie˜ jo̱ mɨ˜ cangárˉ e cafébˈˋ jaléngˈˋ dseaˋ i̱ jaˋ lamɨ˜ féˈˋ, jo̱guɨ jaléngˈˋ dseaˋ bǿøngˈ˜ caˈláamˉbre, jo̱guɨ jaléngˈˋ dseaˋ jlúungˈ˜ cangɨˊbre, jo̱guɨ jaléngˈˋ dseaˋ tiuungˉ calɨjnéˈˋbre. Jo̱ lajɨɨmˋbingˈ do canaaiñˋ jmiféiñˈˊ Fidiéeˇ quiáˈˉ dseaˋ Israel.
"
Chinantec,"Jo̱baˈ fɨ́ɨˉɨ ˈnʉ́ˈˋ e jaˋ nijúuˈ˜naˈ e fɨˊ dsíiˊ ˈnʉñíˆ do cartɨˊ niquɨ́ˈˆnaˈ jaléˈˋ cuuˉ e nimɨ́rˉ, co̱ˈ lajo̱b lɨ́ɨˊ fɨng catɨ́ˋ fɨˊ quiniˇ dseata˜.
"
Chinantec,"Jo̱ e Jmɨguíˋ quiáˈˉ Fidiéebˇ e cuøˊ e seengˋ dseaˋ lata˜, jo̱ dsʉˈ jaˋ quɨ́ɨˈ˜ dseaˋ jmɨgüíˋ jmɨɨ˜ faˈ e nijmérˉ e nilɨseengˋ dseaˋ lata˜; jo̱guɨ jaléˈˋ júuˆ e nɨcafɨ́ɨˉɨ ˈnʉ́ˈˋ na lɨ́ɨˊ laˈeáangˊ có̱o̱ˈ˜ Jmɨguíˋ quiáˈˉ Fidiéeˇ, jo̱guɨ cajo̱ cuøˊ e lɨseengˋ dseaˋ lata˜.
"
Chinantec,"Jo̱baˈ guiʉ́ˉguɨ güɨséeˆ lado jo̱ güɨcuaangˋ co̱lɨɨng˜ cartɨˊ mɨ˜ nitɨ́ˉ íˈˋ e nihuí̱ˈˋ e cuɨˈieeˋ do; jo̱ i̱ dseaˋ i̱ nɨsɨ́ɨnˆn i̱ nisɨtɨ́ɨngˊ e jo̱, nifɨ́ɨˆɨre e nisǿˈrˉ laˈuii˜ e onuuˋ guíiˉ do jo̱ niguiárˉ táˈˉ có̱ˋ nibøø˜ jo̱ ngɨ́ˋ jo̱ nitó̱ˈrˋ jɨˋ; jo̱ mɨ˜ nɨngɨ́ˋ, jo̱guɨbaˈ nisɨtɨ́ɨiñˊ e cuɨˈieeˋ do jo̱ nitáˈrˉ é̱e̱ˆ quiáˈˉ.”
"
Chinantec,"Jo̱ cajíngˈˉ Tʉ́ˆ Simón lajo̱, co̱ˈ dsíngˈˉ cangogáˋ dsíirˊ co̱lɨɨng˜ có̱o̱ˈ˜ jaléngˈˋ i̱ dseaˋ caguiaangˉguɨ do dsʉˈ e calɨ́ˈrˉ jaléngˈˋ i̱ ˈñʉˋ do ie˜ jmɨɨ˜ jo̱.
"
Chinantec,"Jo̱ dseángˈˉ e jáˈˉbaˈ e lɨ́ɨngˊ i̱ dseaˋ seengˋ fɨˊ na laco̱ˈ cajíngˈˉ i̱ dseaˋ íˋ. Jo̱ uíiˈ˜ jo̱baˈ fɨ́ɨˉɨ ˈnʉˋ, Tito, e dseángˈˉ có̱o̱ˈ˜ júuˆ teábˋ ˈnéˉ liúunˈ˜ jaléngˈˋ i̱ dseaˋ íˋ, jo̱ lajo̱baˈ e nidsicuángˋguɨ quiáˈrˉ e teáaiñˉ teáˋ có̱o̱ˈ˜ júuˆ quiáˈˉ Dseaˋ Jmáangˉ.
"
Chinantec,"dsʉˈ faˈjiʉ e jmɨcó̱o̱ˈ˜ fii˜ i̱ ˈlɨngˈˆ quiéˉe laco̱ˈ fóˈˋnaˈ na, jo̱baˈ ¿i̱˜ i̱ lɨ́ɨngˉnaˈ i̱ jmɨcó̱o̱ˈ˜ quiáˈˉ jaléngˈˋ dseaˋ góoˋnaˈ i̱ nɨcaˈuǿøngˋ jaléngˈˋ i̱ ˈlɨngˈˆ i̱ jéeˊ quiáˈˉ dseaˋ? Co̱ˈ i̱ dseaˋ íˋ eˈrˊ ˈnʉ́ˈˋ e o̱ˈ lajo̱ e ɨˊ óoˊnaˈ.
"
Chinantec,"Jo̱ mɨ˜ tɨˊ lɨ˜ casúungˉ e co̱o̱ˋ mil ji̱i̱ˋ do, jo̱b mɨ˜ catɨ́ˋ íˈˋ e nileángˋ i̱ fii˜ i̱ ˈlɨngˈˆ do fɨˊ lɨ˜ sɨjnɨ́ɨiñˇ.
"
Chinantec,"Jo̱ mɨ˜ cangɨ́ˋ jo̱, huǿøˉbɨ caje̱ˊ Paaˉ có̱o̱ˈ˜guɨ Bernabé fɨˊ Antioquía lɨ˜ se̱ˈˊ Siria co̱lɨɨng˜ có̱o̱ˈ˜ dseaˋ quiáˈˉ Dseaˋ Jmáangˉ i̱ neáangˊ fɨˊ jo̱.
"
Chinantec,"Jo̱ ie˜ jo̱, mɨ˜ cangɨ́ˋ e cangɨ́ɨngˋ Jesús Jmɨguíˋ quiáˈˉ Fidiéeˇ, jo̱ e Jmɨguíˋ do cangojéengˋ írˋ fɨˊ jee˜ uǿˉ quiʉ̱́ˋ,
"
Chinantec,"Jo̱ eáamˊ lɨˈiáangˋ dsiiˉ mɨ˜ güɨlíingˋtu̱ i̱ lɨɨng˜ dseaˋ rúˈˋnaaˈ dseaˋ quiáˈˉ Dseaˋ Jmáangˉ fɨˊ la e jmaˈrˊ jnea˜ júuˆ e simˈˊbaˈ fɨˊ guiʉ́ˉ có̱o̱ˈ˜ Dseaˋ Jmáangˉ jo̱guɨ e seemˋbaˈ cøøngˋ có̱o̱ˈ˜ e júuˆ quiáˈˉ i̱ Fidiéeˇ i̱ jáˈˉ do.
"
Chinantec,"’Jo̱guɨ lají̱i̱ˈ˜ guíˉ fíˆreˈ e cañíiˈˉ do guǿngˈˋ guíngˉ dseata˜ dseaˋ féngˈˊ i̱ jaˋ mɨˊ canaangˋ quiʉˈˊ ta˜; jo̱ dsʉˈ jí̱i̱ˈ˜ lajeeˇ co̱o̱ˋ oor˜ niñíiñˋ fɨˊ e niquiʉ́ˈrˉ ta˜ co̱lɨɨng˜ có̱o̱ˈ˜ i̱ jóˈˋ dséeˉ i̱ yúungˉ do, jo̱ nilɨseaˋ fɨˊ quiáˈrˉ e niquiʉ́ˈrˉ ta˜ laco̱ˈ jaangˋ dseata˜ dseaˋ fémˈˊ.
"
Chinantec,"Jo̱ Fidiéeˇ nɨcacuøˈrˊ jnea˜ co̱o̱ˋ ta˜ uíiˈ˜ e lajo̱ calɨˈiáangˋ dsíirˊ cajméerˋ có̱o̱ˈ˜ jnea˜. Jo̱ co̱ˈ lajo̱b cajméeˋguɨr, jo̱baˈ fɨ́ɨˉɨ ˈnʉ́ˈˋ, dseaˋ rúˈˋnaaˈ dseaˋ quiáˈˉ Dseaˋ Jmáangˉ, e jí̱i̱ˈ˜ jaangˋ ˈnʉ́ˈˋ ˈnéˉ niˈɨ́ˆ áaˊnaˈ e niingˉguɨ eáangˊ laco̱ˈ jí̱i̱ˈ˜ e catɨ́ɨngˉ niˈɨ́ˆ áaˊnaˈ cuaiñ˜ quíiˉnaˈ. Co̱ˈ ˈnéˉ e niˈɨ́ˆ áaˊnaˈ jí̱i̱ˈ˜ laco̱ˈ catɨ́ɨmˉ lɨ́ˈˆ laco̱ˈ jí̱i̱ˈ˜ tíiˊ e cangɨ́ɨngˋnaˈ quiáˈˉ Fidiéeˇ e jáˈˉ lɨ́ɨngˋnaˈ júuˆ quiáˈrˉ.
"
